Total Print Distance,X-Printer 1,Y-Printer 1,X-Printer 2,Y-Printer 2,X-Printer 3,Y-Printer 3,X-Printer 4,Y-Printer 4,X-Printer 5,Y-Printer 5
257936.699857,458.745274893,39.2698376337,43.2414108207,593.490430803,761.016754014,509.999905505,712.571777613,656.776978165,369.897449687,934.079936562
307895.818911,486.291059986,82.8597393235,453.403325061,366.99012285,638.176119185,65.0005399303,774.756206506,900.964344088,763.751655776,995.381931057
382248.167391,35.1746432956,531.076226666,351.384363966,747.893565498,314.653623151,864.067345055,27.6421758171,996.088536376,660.760793261,783.789655826
237690.652883,78.2793551303,529.173286892,597.241426156,174.3343427,570.665449793,300.543327615,544.372622755,420.464967721,474.734565332,559.154848811
222149.057497,370.522091304,133.928076991,620.717176605,133.365075185,532.222735221,629.695976177,776.445208221,368.165181449,340.749796709,869.921398075
219126.436318,60.3839292734,342.01284718,433.665132852,354.62520521,716.022291925,262.547605745,378.732242279,720.952942211,773.782852267,630.422016476
224053.396827,131.926727466,48.7617435308,397.028589847,240.426749402,455.014595714,286.629017115,570.366984859,446.097175384,178.511775238,861.772736709
252486.391936,684.097958265,28.8087678643,265.232853172,676.031079066,757.297078186,581.958194551,620.404222574,799.814739132,460.176344604,945.938859065
275766.437998,506.306797908,53.546669601,129.944714565,624.696722595,575.484886694,789.291162166,691.949625019,820.808527695,580.040416368,997.435818668
236739.842286,157.349650386,471.030667729,466.561431106,194.976623592,593.973086596,428.058586769,624.063097291,638.933480786,722.845413845,626.245631944
273804.29696,159.165071937,270.003270068,280.705604947,362.703142576,336.804595178,801.309787404,418.988827932,769.361853986,688.999597645,657.222934858
300724.003107,421.612000363,97.8185157447,423.582547287,324.598333723,617.349119778,1.46670186974,586.524442643,549.256571307,770.112243322,349.121561827
285410.177644,5.17605534209,126.073401184,413.018674707,253.574001929,671.542941859,422.603539281,659.754227227,644.710045367,634.132519086,958.427969073
398650.662113,71.0515549543,1.93740248226,206.673756854,779.172571343,263.78222423,811.804815188,394.769123403,804.844769619,579.290509819,999.289209457
318206.936461,283.846898745,350.48710301,175.809998476,420.980449797,186.842592077,421.869816673,279.709799767,457.476316443,144.934194464,746.537891311
181972.447774,399.900864165,238.954388643,505.117369168,71.848398033,628.093147923,472.543610808,189.371240858,893.212645406,627.025420366,943.554113583
273837.505489,30.7234346435,484.917796288,434.004535115,427.140297747,666.40819438,46.328526375,10.4610382421,902.538767707,45.7835871288,984.69234328
204999.468329,649.54273072,46.0018873369,533.944513228,431.846596355,192.999104675,673.704568581,727.013619001,472.853696614,743.195734681,569.499771516
234924.490038,396.445326911,57.7132805112,417.490029182,167.825835803,175.478372567,635.828538277,103.960961919,697.891339011,715.394904577,691.569553201
305030.99434,220.08183113,528.955403574,73.9596918552,669.925984941,612.094682872,637.65464513,710.860447921,753.290792109,636.258513062,833.015809382
195738.234796,201.9078044,148.918296818,497.366691612,461.545795285,682.136685793,139.399720392,169.860943346,908.854453322,712.154020609,791.492700104
176232.552443,343.319629674,328.600552779,593.083868571,427.991441383,286.706443581,769.984818176,193.239805176,900.095087676,761.223571441,927.600498299
254328.654882,353.686782022,601.923654635,775.31100292,120.181195347,57.915629334,884.147592367,137.624464964,976.734399972,650.19231951,759.59664603
232296.965597,253.940544314,469.630991761,583.027699239,61.9309174737,566.183925735,292.511381951,80.6544965498,646.815615624,156.475355895,673.335466009
439064.402165,90.1250342427,242.945666486,75.6209679742,304.189845663,77.7981615455,306.378147872,478.712800057,925.709450924,610.795521885,932.235404965
235148.530886,5.92407745759,398.313542054,378.537025039,259.478396,438.921463898,357.116182651,319.439729205,769.85332154,249.591300267,851.123866836
263878.011728,183.026969462,193.075322772,354.740593741,258.130342397,57.3619582149,707.653674295,548.389843322,868.721872421,723.452143799,807.573865371
271085.268276,75.7196527222,392.489042027,316.240335712,376.340873654,82.490882274,588.973581432,500.149085086,608.622390863,10.0270305947,971.479035491
300164.407109,731.392615668,124.778565056,674.646102572,347.918964788,604.92898444,740.824831037,783.979512481,594.673978529,453.533865566,933.821075846
299587.128274,157.317743301,111.744321187,149.875563034,204.218711939,353.766314001,690.908066775,250.609839319,740.472062623,759.488060097,665.737387457
258503.157297,80.3862526968,114.836294927,743.754988189,66.3197298361,53.8888549822,848.599802424,727.906855706,492.371799221,729.079530711,956.098660766
226866.345221,83.126555143,472.147079806,144.836289699,466.768473056,354.838401133,520.004441665,613.311663423,287.637307615,389.755695174,893.348554488
275050.918017,223.221032857,177.126252933,352.757422263,90.2354878395,62.7398009455,506.337271127,133.597285757,569.905345289,572.409154071,643.802656089
242260.500929,141.82577159,220.785124092,265.639115822,279.295669747,418.979426723,520.101607212,234.516993558,815.8988946,597.524878571,671.957217259
238766.344869,240.50804404,247.418248619,64.7762740098,516.410499283,701.399258158,500.718808868,12.2103260477,916.402343527,711.760302793,935.930910638
217774.219191,222.327442358,270.832691451,252.119358183,368.979511223,780.950229626,198.267738134,264.791590902,805.280810592,672.811844002,685.038116086
359530.044813,3.57927742009,70.30486486,1.0268990979,105.606622413,613.005608317,10.6765015528,713.405745593,428.361703618,668.732780606,774.27463522
262860.861485,107.511736707,602.560240784,280.222082301,544.812034569,714.121134451,57.939729184,429.603319125,691.897720629,442.548835555,943.262668985
263525.884245,312.471906017,81.0423580621,18.5274232635,433.367628769,46.5103141183,676.92168505,484.319300476,530.479671662,396.17451465,698.207267793
310242.994695,434.883402504,180.209294964,479.480905578,254.508357416,547.314942555,249.712964186,622.25197778,932.823936414,677.13544877,935.112730364
228765.45823,26.0081094832,173.161038526,438.900950956,352.154880174,454.455318997,555.61848684,356.698754075,741.699803093,722.393402306,976.636506965
316004.392704,177.938669776,129.955439955,342.838577915,149.783529557,554.85430415,616.698319313,760.54266669,744.856567681,708.412573924,994.420589048
281877.324406,727.105415932,173.314863602,107.151763847,790.858212264,442.341827897,773.684111928,108.858000374,890.738633392,255.341064484,983.709187354
316689.440583,206.435438586,123.092893287,23.8588352936,439.279254999,464.746801516,704.295638381,338.207763609,978.467665895,595.596244093,937.198858163
212308.857797,467.151812532,100.520635968,343.405939055,368.350815319,747.470165924,315.336771207,359.034814254,783.841253499,338.362465631,904.130320732
289893.354216,140.945117652,167.915181627,646.554291439,299.315506941,531.221871451,488.265658428,757.771203732,683.218104467,701.992357892,780.611487843
233255.092507,30.1805309531,538.816289872,716.591972621,266.51734158,692.405617253,485.621476679,134.446352638,951.63576156,570.756261938,956.32924906
231592.204035,106.82572171,32.9063478763,99.2726745305,526.035100196,442.279444644,424.832599975,696.655847974,373.609277978,688.344136858,951.172041905
212699.028832,527.017478214,369.399617352,407.322622695,645.422331611,103.762857798,814.136013539,652.628737925,790.135690487,507.081308542,949.24321801
249335.875759,218.815740128,73.1440097079,483.172658214,45.3490665581,701.995925224,344.13741338,125.905044836,884.496638043,319.988771001,882.554690785
295019.281614,293.549340004,80.2032974533,198.910706451,388.397037667,12.4309170457,475.933576347,358.880428499,377.062337311,546.503802142,714.153299561
221627.03403,487.104285313,74.3433155639,205.373389094,472.266730053,643.362109701,277.927891676,430.542574024,605.30164216,728.101122387,585.849289714
267813.062624,246.593173074,23.2112795071,332.737732445,370.171766983,49.9471122348,547.688346601,722.96336992,568.045051506,760.740479469,925.051033885
224444.845896,556.750243102,262.091886823,637.928789332,182.59108856,732.512924891,501.905519317,442.998817585,780.772972516,370.492703977,822.649365168
314308.374381,162.753418414,628.60364175,350.384731734,803.265032644,697.316224891,637.717007214,580.795072523,871.076029765,743.106300996,774.177371141
267270.476005,173.965644017,217.38407851,513.651295119,30.4592779798,445.858673651,568.628678848,504.520825165,762.384815415,656.671320985,673.330741838
192060.797281,562.2995006,258.9591717,271.165870992,647.196842937,151.782164721,739.4673987,517.39823554,596.864769512,489.71750673,856.793206969
263179.928321,247.318823853,16.3592858758,590.368749393,218.257994949,732.392055348,246.342595067,466.638605643,756.309780444,595.295522798,975.713122697
242147.917462,61.001874345,356.358583577,485.97849332,211.447947612,497.773836236,509.368718759,516.569821485,904.52347342,598.459482245,904.990760477
343207.072479,369.507959953,715.193274897,450.348280186,675.585477,216.171740999,988.407921387,701.358933408,730.955864911,610.010334347,963.102607708
257596.551776,102.903641822,579.875615004,718.029251984,16.2720588273,615.107773829,535.977269901,534.085145945,852.543016253,768.813270512,855.690225548
240489.541287,88.9366264499,625.328255908,626.863479691,169.853012125,645.921519159,231.746678549,445.858472851,663.34123318,509.800972693,655.566448457
221081.950533,329.560574349,436.31684947,527.420344619,376.48140227,567.932198016,753.923741812,95.9087595763,986.630281578,278.148478283,984.275204451
211134.080164,538.050612123,17.4528280651,140.447187492,720.69648126,671.087908684,412.85775653,110.874230443,806.05405464,590.924334953,989.477088953
329572.332697,73.5397121356,117.61258772,142.3551769,187.345731758,736.538690485,162.434576511,166.474875154,957.645274621,178.477593716,998.349271544
287592.260744,309.506587736,29.9290744112,89.4494346888,545.734560191,642.940959,27.6073904658,174.415125392,751.838871917,401.941532142,869.873491397
283313.664099,457.960442503,437.006265803,625.800366843,820.054071728,399.222047637,985.237921106,770.316346658,877.576172705,638.956713764,986.808706257
252447.850188,422.028670472,328.070628684,595.657370363,174.172522356,424.72189621,461.410436144,477.545048079,554.312638583,654.386265929,345.741777703
249623.346086,369.954336242,124.426530347,159.412318045,881.208511162,726.668140873,639.449477793,288.673796376,1006.97922347,607.289358243,964.11449632
223570.144464,477.961874636,429.875081578,232.936807676,721.861952327,285.096842937,709.718564796,126.741943828,1005.73422881,497.789844954,1008.00890935
420591.791499,16.8628041753,108.974179541,112.570126704,421.128885526,88.5821363064,885.534218304,182.105767526,920.030486947,393.641253258,981.879086647
281849.319063,100.078659311,186.814084814,470.259868791,73.8674475314,20.4700946108,580.874265452,86.0862425572,960.865865965,688.097546829,825.264733248
251146.556957,296.336145425,96.6346112467,458.604731442,175.877569635,285.219937077,732.034796694,301.735817732,869.444996239,178.841525157,908.767428265
290769.361541,138.068898262,94.6380185916,212.885670596,67.4426127973,512.743402376,115.756426049,609.810276824,140.448528117,374.625817955,856.88614816
275285.482638,267.892403044,16.0285642828,489.819114996,169.183732178,421.424118155,452.901038618,582.767706549,277.590915871,635.178290565,545.845783662
199901.916212,430.333836665,337.433194029,542.746196092,380.231041171,640.282751733,197.040874469,764.11657012,174.98522632,208.308483048,774.05635256
223550.834852,194.365979272,106.684156523,249.488661809,473.50559156,567.468761276,448.058716802,307.056055069,727.732345233,49.8324479203,1005.15135063
230763.140844,221.722090479,237.488497769,301.413877351,296.627801461,579.962104413,270.826556224,591.631377775,504.623641786,496.072506815,738.169794429
304192.198958,239.013576555,823.051485699,724.434137733,520.669964126,541.024996052,800.250917869,378.710005389,914.017355373,572.087242947,891.217249994
284782.643877,377.331875488,319.313465986,496.008761236,118.711083149,621.198245893,36.1158110498,629.831157344,119.72666001,552.949798847,560.789173171
316783.86591,63.2599658719,270.621597729,184.867651917,261.182636125,344.02934285,111.82741159,244.456709507,428.266200213,726.29716072,285.158621858
341462.683092,424.610004772,22.7147424209,479.442945212,77.8777234182,536.525603387,329.255063872,767.538504046,45.6065458545,748.40454447,687.876660989
236791.057397,358.375996573,286.112816276,421.070696051,209.675749584,360.942387103,646.565436049,363.564030021,648.884204393,749.06344321,761.843904582
290460.511614,93.9020322581,121.420603001,322.10490198,124.526229973,352.453095067,228.06148902,473.701757149,695.603783135,735.95951581,958.792391452
273188.532175,164.355313222,241.46457557,526.422768671,348.027703178,594.055234769,611.56633969,554.272975899,693.706944211,658.465759987,816.412596502
242088.490474,380.74656905,48.6151699918,3.8556331761,651.868166886,442.978880318,524.958293577,343.951219926,737.204616312,748.834450199,687.804764023
240764.707704,338.585239358,105.236321643,359.605921489,519.589742309,98.9037294043,708.910524428,666.584692456,911.357503081,758.577086176,846.35207627
195513.725216,617.105469253,171.944291139,548.950801544,500.599353981,265.729784725,708.814234107,685.252047266,478.547927584,368.527764184,804.169288535
260434.350282,58.4803611913,25.5795940352,740.305087444,164.427078643,443.951225952,631.393552999,723.770221225,429.187825717,704.435449998,977.649482768
223720.766684,551.691377908,18.7797201588,534.607076511,281.99754857,383.67942437,754.984853506,580.436676245,652.683873034,570.601839081,969.001960419
279785.765521,166.91066322,268.904266081,202.521199313,353.959315306,176.476023875,653.892920616,441.452714417,571.044559146,438.105462136,681.526689771
292347.943841,314.825978767,154.23074169,370.806903109,8.345292309,39.449613123,414.768490491,652.889790006,143.356142248,575.976093247,946.087186171
264882.372226,299.163515229,155.822934975,314.978157937,196.337213816,121.068559741,658.866270089,740.279394115,177.232921675,69.0129020196,883.908567665
239965.985293,304.442819094,117.52499313,174.202686074,290.072977522,475.694424597,387.064799311,386.341071892,639.030375196,573.436043914,705.58263184
291220.171946,59.562515379,267.615927133,334.710496934,345.647826985,340.972645918,389.758891707,418.920397071,421.826551977,435.292512039,640.195105595
277539.195415,121.519413054,93.2070736309,236.258232327,53.3393758546,31.9475426561,409.700890044,711.879349421,431.536922197,234.524352456,947.527760152
219546.574956,184.160764132,55.4017548025,294.709563882,346.112608819,671.635332162,159.423570376,286.360794633,706.958385597,110.244334951,987.112566002
259962.544709,185.625771494,704.390104088,526.913354633,523.458437683,526.072980987,689.514804124,154.336719864,855.555966772,329.198325806,859.875976518
231664.187067,286.920426674,271.391688919,388.775929004,447.432266049,779.285564849,365.363145006,416.663672376,792.753797287,469.505330541,927.83771721
237874.447434,235.536843387,513.098422291,437.009605664,529.039446364,559.019695258,470.630085524,317.611668706,992.499951422,439.807694678,982.174742518
242076.80363,332.721860824,334.394319925,343.357953806,419.199140868,579.472128162,109.734717214,503.30121092,691.267016189,778.128995771,638.811001748
264631.58141,60.4594558024,547.686015843,9.25711227463,587.183898697,718.329293219,272.026672009,404.220009913,725.66159549,603.271252048,692.237468507
225493.974539,417.325093418,61.7264323863,54.8816071432,737.040763025,601.082985869,444.000318971,574.682610688,819.520886046,737.365354454,965.166658241
273444.187513,235.721370711,82.5620319216,432.075938479,50.4204239236,117.957681736,541.983771156,92.0963269119,856.259960107,703.410656674,821.110232092
234714.04852,241.160080734,34.7181270372,738.615824841,201.039275686,393.230439335,692.489252134,733.361642617,527.495176585,727.449784519,930.761256497
228789.505377,160.081208467,107.157341183,404.492310639,129.889508519,534.453788885,422.104608321,397.220808427,671.613939316,733.354495665,738.015282701
278566.92776,158.154927049,372.71430098,166.660908507,432.173204152,200.023464118,555.683380067,753.04131781,34.2172122665,694.720339328,708.533106099
366990.049245,18.1715520954,233.129964175,320.87453907,140.34880545,313.273589678,173.025301928,8.50012103686,635.156799977,56.2090436536,935.737816713
201836.057032,307.701745394,402.887632106,401.96407549,429.061411856,178.038961689,610.0421045,645.660421884,114.772718775,571.728821426,687.292703238
253839.060249,25.1885605058,228.797613037,360.569478841,350.846699694,349.993178267,648.417403324,266.671706922,874.521087635,391.211813054,922.588734806
260946.599109,274.300966106,220.499961398,209.226149637,302.332120849,252.671137684,522.41236869,749.25248619,101.789976194,124.576737536,812.333265671
286106.772952,614.849312722,75.092645478,394.662279964,696.884460131,428.83643862,790.727935598,35.8576421687,951.862239549,405.712596285,964.659826524
269125.260491,156.376537001,403.011678825,339.545246727,339.651940989,232.261867209,447.104739719,241.232178365,565.356745957,347.793073067,824.37895621
281433.954962,60.692793198,206.190389777,250.799807156,470.60197278,305.496314572,471.800953513,488.862269828,562.520563347,337.436529813,846.888823075
275912.66344,284.618937993,1.73266162519,114.073632972,519.512062267,568.681098366,691.342238281,733.33832769,572.011900856,300.664463375,1002.50917733
257736.095224,602.437824402,69.1491290941,546.85103233,459.100030603,463.432883028,552.625576536,515.008404789,731.404348008,745.611027304,691.928219426
238765.510074,531.012981318,202.421517406,125.832255319,832.453717593,100.549417921,955.98974757,539.661183975,869.715953961,759.278565751,910.701019576
290332.31263,21.27812476,80.2087732694,198.936287054,87.1693219837,606.547263594,515.342886846,30.7567988758,889.468399466,383.586249815,967.67256787
278216.453104,56.3634874766,265.062723775,259.115660794,236.40410366,386.030383191,427.537036384,24.2255844681,707.271735193,167.724892375,915.627239379
232603.784444,142.532387148,525.398698326,435.907691989,465.899284163,475.800369328,518.806460233,736.736424225,20.5645476787,201.321879861,898.702514181
242789.412976,171.281232735,173.090082929,329.409516409,273.588470288,364.350820826,435.135285739,585.620500065,456.897803311,77.5533399168,923.517381123
244022.839062,90.7985967119,55.2538447173,84.0706835744,162.06320985,518.421909608,197.902863619,211.517915176,810.569152721,454.739426768,933.66235867
247686.110981,109.5304982,145.638739672,263.435390686,149.906072394,60.3195452384,667.265477117,347.095980852,691.826551493,761.368323026,360.595954961
261042.717748,98.0323316588,374.973670565,428.810465277,221.135900842,235.087806246,521.10738389,231.704629528,648.3290301,110.527742056,694.924472504
248256.793484,75.1423004488,261.096524654,499.322732257,9.32181576351,436.781116939,433.570273766,696.947911177,438.853247325,479.4720392,932.925099874
269087.905955,385.681182422,185.068334417,59.2060167118,734.059532485,536.540085887,891.895191995,468.024557004,964.753820922,640.028934713,894.942937082
312247.140753,261.5516242,507.608864156,404.997536656,632.334253065,741.771613214,682.31391596,539.939436177,869.227317608,551.864953448,903.242890093
211186.93632,447.261643402,329.708104693,229.109978829,754.389357806,261.144001158,858.640877569,582.165170237,728.060564795,112.396604804,980.010062295
242255.968683,221.484541048,179.315858263,385.153554459,168.686387298,101.769522769,493.965481744,188.233562468,795.186069321,670.559279976,937.525591258
310134.011732,96.6931929219,51.332866028,283.406896336,6.35768943214,440.301200553,288.777972045,378.611955413,375.323618566,512.937252643,512.401290555
250277.335144,417.234959761,161.593522314,132.09715433,451.333315326,554.676129255,142.984964836,257.653369901,982.036038011,399.040092856,987.962332534
205743.033489,45.400847707,211.819517579,405.132413215,335.996378865,600.992430106,118.955321144,222.937793506,574.95706604,676.546424677,663.909632445
269776.988017,324.500482021,9.89310708375,388.407388163,349.479784239,683.430359773,628.994724657,659.307062506,684.63437162,423.838479151,872.188386857
228030.886659,56.484435635,558.410659439,616.368483303,196.381645069,246.9806974,970.078509382,642.858665234,785.599574157,583.343787578,884.899209656
320170.737839,219.219188223,417.762961144,83.8558950947,696.119205414,337.552289909,644.811285149,249.939705787,834.483597465,28.3967210446,942.402529587
434116.634443,103.611241297,597.086494098,31.6988400014,611.011531757,256.58178942,797.576979698,150.265275197,845.17806088,479.441373658,977.307210013
217758.612402,357.975064119,454.926775115,545.611426907,341.227066112,741.77037955,57.0815553955,51.0397666621,966.807694631,738.742026668,754.307653628
223810.128375,88.5138864167,472.277286937,616.690403755,399.618287968,735.494281483,230.396615674,388.211305811,757.372399454,564.348503094,749.688600237
270855.947608,134.898741187,24.9829734404,269.004113956,414.519314343,8.96177704646,582.655668122,577.066542956,545.393719119,428.242325609,769.54950573
260741.313056,155.289488924,51.7397970885,496.652144476,23.5373118798,80.0349892312,567.883168556,273.452671573,644.342423489,687.918210412,232.397633781
261477.793695,504.58498594,467.489675145,446.528986894,590.397684987,367.023532032,709.94659239,611.586480477,587.136337571,433.936921023,833.945018224
272070.669602,141.746424859,92.2913799106,16.6064341102,419.194951702,347.93638753,246.211467304,322.227978066,632.079807242,362.152928549,815.141996238
280568.168024,317.621871262,228.138182894,557.498495573,337.667593047,779.2998803,12.2681105248,773.670792481,735.793416389,598.548340215,987.933070522
236644.979433,211.457783828,411.84771354,182.318657712,485.635619553,573.066662557,402.447901634,564.848066512,487.076614701,610.241302047,835.375847207
260495.270434,119.01892728,12.5749782309,311.684955398,537.337754978,767.809329165,83.2535715146,318.067174181,819.685731097,483.545578851,962.563431337
199227.783895,474.209945858,226.198693937,665.19860729,28.6660706437,178.352323446,709.98355906,240.366310943,806.342721634,711.932937666,502.56935827
360036.097762,133.594805298,123.2405657,192.228069452,8.98530112357,126.499072562,175.103241946,586.772840161,311.786260066,769.477850808,677.34820851
208474.879803,79.3632535324,246.214610696,621.076312964,300.08951365,589.505539496,391.121624437,164.916965328,749.55034989,355.815117898,747.236220322
333552.232403,44.7971614977,154.568127809,42.9231968705,317.703339997,6.62463100233,430.678464467,471.628845685,306.533815091,629.820437462,190.409545061
216367.247124,413.88011052,134.02285969,405.080550442,305.228665187,509.620167513,404.405114447,698.325333235,674.449626093,174.545890391,959.843326446
228057.936953,395.02870462,360.878658204,351.663356343,653.995311299,715.526166685,665.376766199,445.94102129,960.130014625,757.813947318,968.868601821
223763.815517,392.231042927,271.470644656,325.427233612,501.203497061,430.341543774,540.226829542,294.261911883,625.012934721,659.400206676,641.36777096
277095.163059,11.2289862795,128.946953746,180.868564084,322.418490859,362.411258224,225.705702435,8.41910790107,651.804337383,436.267461025,749.444660424
388270.507952,40.3064991572,0.0819052916642,69.0961049718,129.366991189,172.586395732,52.6254106291,38.0476968367,363.672867809,673.18248471,262.657724921
226673.33539,431.198207275,321.64411373,426.987351617,330.427478831,556.698871401,127.468779158,274.672316631,531.463681483,310.68836547,671.81857476
239132.81884,305.006551911,285.125808437,502.849936588,472.672987638,680.396836575,619.599687911,572.083913071,841.307532457,368.626583753,965.082797816
286309.601932,149.665725498,342.850548355,722.694285654,7.81321150021,350.205965935,741.356336876,249.060878683,792.595778054,408.71858514,772.278995342
195364.335836,328.152084355,134.62095557,560.246859447,126.449462444,81.6964286999,704.73661389,515.425986799,497.901313486,339.390154688,760.897192973
369905.370063,203.720418326,59.6933216289,22.148051298,291.819696975,280.166944025,207.951419886,124.345052186,588.781128067,96.5680573359,619.106289171
247923.125617,367.359381644,376.351298309,540.658413124,393.802710852,670.667366348,381.229611318,669.885360822,652.261247348,555.405335492,899.982896735
253444.275144,193.495796181,10.0554183493,296.335252683,722.443128119,775.451092334,121.551399082,689.115878989,639.04838876,507.424853239,896.203388031
290633.082851,229.954433673,54.60057863,69.9780944788,667.889597608,671.540466501,62.1474761649,91.0797259328,769.903495721,532.969800332,950.608567139
230396.05634,25.8404905632,527.208232705,646.934120101,244.237479557,679.41639744,598.514295922,327.265801464,974.305437603,531.402360146,958.400705704
282848.730058,49.6012061778,72.4946298799,100.941550867,237.063120939,279.273772432,722.532047079,635.958037627,605.189412905,264.958814846,910.773442838
238259.679106,320.124043349,473.171746101,616.765937076,60.2718631969,755.355460056,35.5258025152,134.662821311,973.51527195,590.662452751,970.336931126
248541.726146,278.566283701,310.101659367,181.376938697,384.284629707,623.979821284,83.9734093679,356.377003808,800.684003655,405.825118364,879.537776055
230229.940859,643.059002035,67.5286996315,365.680681514,543.270322079,474.609786918,581.433024286,112.604340864,906.334324135,443.117091737,820.661184313
279568.295951,288.457669885,92.4379471918,49.998275465,457.613643963,351.795012282,379.484088531,302.749744847,617.054321303,405.550518778,612.597949404
218698.897287,466.052304492,119.478996538,633.800464253,196.30527508,772.093683089,137.53957206,294.807326712,774.923994976,701.807891845,606.542495445
278443.834591,146.367872425,112.994504207,324.520135722,503.130809485,498.183357067,471.109172422,568.649305457,445.700699718,532.325190767,598.961811049
307084.877815,137.148295309,305.889080199,396.220002801,26.4348732146,412.418498528,50.347762696,171.561654432,509.022035346,650.158801013,915.865539685
239603.223227,294.464383051,160.038827653,321.329251942,323.214649922,410.85893827,303.863582076,721.85149641,85.2653202438,379.789572457,723.459832087
225290.610501,3.86737904455,53.1343582294,512.201128587,310.947188296,644.579814564,194.942788548,617.395145087,503.797396314,419.427316389,782.525140024
286316.372544,147.582537637,251.402652861,626.820689162,366.096190903,586.583818551,649.88990818,758.362586789,659.910746351,760.205183616,994.578749622
202284.854458,435.280034112,245.757248975,421.076579334,558.089966687,192.397313648,873.838431038,723.299849017,571.033940384,358.454861538,886.529651775
293413.481809,145.040604827,131.849759631,717.161474325,206.042306259,280.948443825,911.631111469,235.35441709,936.013628983,47.248502137,993.731216143
251352.85839,349.915750127,356.044058111,322.955432785,455.912425462,497.54340042,677.925272222,304.426791794,802.645490805,267.128344341,1008.5132673
279954.797541,350.985865173,259.773251793,688.685140996,91.8676899072,588.619735496,540.141470822,778.60516359,292.846157509,595.855745822,637.149168562
